188,101952,91952,0
189,93294,83294,0
190,21500,11500,0
191,41799,31799,0
192,31194,21194,0
193,72391,62391,0
194,69737,59737,0
195,74330,64330,0
196,54324,44324,0
197,12298,2298,1
198,22992,12992,0
199,42790,32790,0
200,52224,42224,0
201,55275,45275,0
202,108260,98260,0
203,99826,89826,0
204,81097,71097,0
205,42072,32072,0
206,64210,54210,0
207,12866,2866,1
208,31649,21649,0
209,77951,67951,0
210,46919,36919,0
211,108748,98748,0
212,23063,13063,0
213,66685,56685,0
214,42958,32958,0
215,19956,9956,1
216,64804,54804,0
217,58564,48564,0
218,50518,40518,0
219,34183,24183,0
220,75428,65428,0
221,39400,29400,0
222,15537,5537,1
223,16721,6721,1
224,45346,35346,0
225,91207,81207,0
226,24153,14153,0
227,31323,21323,0
228,88971,78971,0
229,70611,60611,0
230,27662,17662,0
231,102116,92116,0
232,24197,14197,0
233,18109,8109,1
234,28091,18091,0
235,96795,86795,0
236,21529,11529,0
237,109343,99343,0
238,15126,5126,1
239,107862,97862,0
240,48747,38747,0
241,91685,81685,0
242,98469,88469,0
243,17010,7010,1
244,53770,43770,0
245,41881,31881,0
246,51934,41934,0
247,86984,76984,0
248,10723,723,1
249,99403,89403,0
250,101895,91895,0
251,88360,78360,0
252,27568,17568,0
253,15449,5449,1
254,26172,16172,0
255,43541,33541,0
256,66958,56958,0
257,106272,96272,0
258,94383,84383,0
259,102877,92877,0
260,43308,33308,0
261,63359,53359,0
262,44970,34970,0
263,62707,52707,0
264,103583,93583,0
265,54308,44308,0
266,76048,66048,0
267,77770,67770,0
268,30930,20930,0
269,43030,33030,0
270,17569,7569,1
271,96208,86208,0
272,35003,25003,0
273,25311,15311,0
274,77020,67020,0
275,12100,2100,1
276,21609,11609,0
277,73939,63939,0
278,105887,95887,0
279,18422,8422,1
280,56825,46825,0
281,102785,92785,0
282,89930,79930,0
283,25370,15370,0
284,24904,14904,0
285,83989,73989,0
286,10241,241,1
287,84969,74969,0
288,17379,7379,1
289,19143,9143,1
290,99376,89376,0
291,109972,99972,0
292,47962,37962,0
293,77028,67028,0
294,106889,96889,0
295,33061,23061,0
296,27443,17443,0
297,99638,89638,0
298,98216,88216,0
299,71348,61348,0
300,105338,95338,0
301,99347,89347,0
302,59160,49160,0
303,68066,58066,0
304,56406,46406,0
305,71391,61391,0
306,58159,48159,0
307,15638,5638,1
308,103031,93031,0
309,35295,25295,0
310,65204,55204,0
311,103826,93826,0
312,97420,87420,0
313,91196,81196,0
314,109153,99153,0
315,42449,32449,0
316,53425,43425,0
317,99855,89855,0
318,15331,5331,1
319,62143,52143,0
320,50565,40565,0
321,105487,95487,0
322,87838,77838,0
323,49140,39140,0
324,18009,8009,1
325,60564,50564,0
326,23918,13918,0
327,53615,43615,0
328,90533,80533,0
329,108135,98135,0
330,100232,90232,0
331,83564,73564,0
332,103957,93957,0
333,16360,6360,1
334,66591,56591,0
335,77793,67793,0
336,40576,30576,0
337,19163,9163,1
338,43746,33746,0
339,64859,54859,0
340,56377,46377,0
341,103760,93760,0
342,33858,23858,0
343,69711,59711,0
344,53086,43086,0
345,55662,45662,0
346,72434,62434,0
347,60159,50159,0
348,20558,10558,0
349,105660,95660,0
350,94279,84279,0
351,24268,14268,0
352,102840,92840,0
353,55948,45948,0
354,72735,62735,0
355,27315,17315,0
356,38574,28574,0
357,44676,34676,0
358,80126,70126,0
359,18341,8341,1
360,73912,63912,0
361,23689,13689,0
362,58739,48739,0
363,57894,47894,0
364,50821,40821,0
365,21706,11706,0
366,33625,23625,0
367,67490,57490,0
368,45917,35917,0
369,37478,27478,0
370,106201,96201,0
371,65671,55671,0
372,22993,12993,0
373,11932,1932,1
374,11149,1149,1
375,12899,2899,1
376,20052,10052,0
377,16237,6237,1
378,69759,59759,0
379,40187,30187,0
380,59267,49267,0
381,43472,33472,0
382,102256,92256,0
383,68772,58772,0
384,18783,8783,1
385,62098,52098,0
386,88117,78117,0
387,95906,85906,0
388,51516,41516,0
389,43911,33911,0
390,97180,87180,0
391,60635,50635,0
392,87025,77025,0
393,70225,60225,0
394,50380,40380,0
395,60823,50823,0
396,105712,95712,0
397,109164,99164,0
398,108266,98266,0
399,28343,18343,0
400,43216,33216,0
401,51732,41732,0
402,91448,81448,0
403,99502,89502,0
404,69541,59541,0
405,42740,32740,0
406,72664,62664,0
407,32576,22576,0
408,103954,93954,0
409,33612,23612,0
410,55726,45726,0
411,66902,56902,0
412,86772,76772,0
413,75454,65454,0
414,58531,48531,0
415,88411,78411,0
416,74943,64943,0
417,77973,67973,0
418,71750,61750,0
419,107703,97703,0
420,52327,42327,0
421,24850,14850,0
422,63917,53917,0
423,27077,17077,0
424,94005,84005,0
425,31220,21220,0
426,13113,3113,1
427,34802,24802,0
428,49913,39913,0
429,62403,52403,0
430,60791,50791,0
431,76181,66181,0
432,87998,77998,0
433,22010,12010,0
434,85859,75859,0
435,107525,97525,0
436,40345,30345,0
437,63919,53919,0
438,47431,37431,0
439,84668,74668,0
440,59675,49675,0
441,66527,56527,0
442,52833,42833,0
443,63462,53462,0
444,14438,4438,1
445,55291,45291,0
446,23523,13523,0
447,101605,91605,0
448,97916,87916,0
449,108457,98457,0
450,86420,76420,0
451,38405,28405,0
452,88115,78115,0
453,51417,41417,0
454,16660,6660,1
455,24279,14279,0
456,84261,74261,0
457,27685,17685,0
458,79772,69772,0
459,107596,97596,0
460,88388,78388,0
461,102307,92307,0
462,41764,31764,0
463,30224,20224,0
464,68843,58843,0
465,13322,3322,1
466,58206,48206,0
467,75840,65840,0
468,87407,77407,0
469,46975,36975,0
470,40639,30639,0
471,71401,61401,0
472,60852,50852,0
473,84091,74091,0
474,32542,22542,0
475,55327,45327,0
476,16060,6060,1
477,90330,80330,0
478,36757,26757,0
479,24182,14182,0
480,33082,23082,0
481,89603,79603,0
482,101637,91637,0
483,61793,51793,0
484,33093,23093,0
485,85615,75615,0
486,70614,60614,0
487,73733,63733,0
488,80136,70136,0
489,23864,13864,0
490,40187,30187,0
491,69016,59016,0
492,34102,24102,0
493,24863,14863,0
494,69972,59972,0
495,56987,46987,0
496,79163,69163,0
497,85306,75306,0
498,67501,57501,0
499,98034,88034,0
500,10477,477,1
501,106840,96840,0
502,103492,93492,0
503,16700,6700,1
504,81121,71121,0
505,54706,44706,0
506,63080,53080,0
507,104787,94787,0
508,78138,68138,0
509,89105,79105,0
510,77660,67660,0
511,60834,50834,0
512,71229,61229,0
513,95798,85798,0
514,44827,34827,0
515,93310,83310,0
516,32448,22448,0
517,61609,51609,0
518,98230,88230,0
519,90690,80690,0
520,88832,78832,0
521,78561,68561,0
522,26489,16489,0
523,89579,79579,0
524,61586,51586,0
525,50060,40060,0
526,61291,51291,0
527,17388,7388,1
528,19665,9665,0
529,41309,31309,0
530,76660,66660,0
531,71407,61407,0
532,103702,93702,0
533,73200,63200,0
534,12153,2153,1
535,62313,52313,0
536,17606,7606,1
537,38970,28970,0
538,33123,23123,0
539,91033,81033,0
540,41253,31253,0
541,32273,22273,0
542,79709,69709,0
543,105277,95277,0
544,25832,15832,0
545,58997,48997,0
546,82108,72108,0
547,69040,59040,0
548,70888,60888,0
549,15227,5227,1
550,11481,1481,1
551,101860,91860,0
552,71283,61283,0
553,105940,95940,0
554,28858,18858,0
555,55608,45608,0
556,104284,94284,0
557,44990,34990,0
558,105711,95711,0
559,13590,3590,1
560,36850,26850,0
561,76806,66806,0
562,101239,91239,0
563,107052,97052,0
564,68943,58943,0
565,71801,61801,0
566,32195,22195,0
567,49764,39764,0
568,77095,67095,0
569,44710,34710,0
570,11410,1410,1
571,108386,98386,0
572,41664,31664,0
573,12593,2593,1
574,103900,93900,0
575,89050,79050,0
576,70112,60112,0
577,25494,15494,0
578,33963,23963,0
579,42156,32156,0
580,78754,68754,0
581,106936,96936,0
582,107458,97458,0
583,39965,29965,0
584,10019,19,1
585,102086,92086,0
586,16225,6225,1
587,60723,50723,0
588,108569,98569,0
589,54184,44184,0
590,16097,6097,1
591,69868,59868,0
592,92194,82194,0
593,107340,97340,0
594,45754,35754,0
595,104412,94412,0
596,64602,54602,0
597,64487,54487,0
598,21061,11061,0
599,70209,60209,0
600,22695,12695,0
601,102346,92346,0
602,80347,70347,0
603,13860,3860,1
604,76719,66719,0
605,98307,88307,0
606,51100,41100,0
607,10095,95,1
608,41097,31097,0
609,95821,85821,0
610,36843,26843,0
611,83941,73941,0
612,13745,3745,1
613,12821,2821,1
614,83286,73286,0
615,91587,81587,0
616,57492,47492,0
617,28201,18201,0
618,20116,10116,0
619,15665,5665,1
620,31531,21531,0
621,42527,32527,0
622,92424,82424,0
623,47812,37812,0
624,69253,59253,0
625,79424,69424,0
626,91426,81426,0
627,21459,11459,0
628,88413,78413,0
629,19343,9343,1
630,66980,56980,0
631,54836,44836,0
632,81291,71291,0
633,100506,90506,0
634,72833,62833,0
635,60179,50179,0
636,70486,60486,0
637,81916,71916,0
638,79009,69009,0
639,24430,14430,0
640,101575,91575,0
641,67596,57596,0
642,57922,47922,0
643,65808,55808,0
644,109145,99145,0
645,27269,17269,0
646,99897,89897,0
647,105512,95512,0
648,83404,73404,0
649,77811,67811,0
650,90742,80742,0
651,83685,73685,0
652,40728,30728,0
653,92567,82567,0
654,43269,33269,0
655,13776,3776,1
656,95103,85103,0
657,40855,30855,0
658,89745,79745,0
659,47718,37718,0
660,63035,53035,0
661,106853,96853,0
662,67779,57779,0
663,62097,52097,0
664,46071,36071,0
665,11146,1146,1
666,83080,73080,0
667,39746,29746,0
668,46842,36842,0
669,36015,26015,0
670,78128,68128,0
671,33965,23965,0
672,70941,60941,0
673,61512,51512,0
674,70227,60227,0
675,80480,70480,0
676,36030,26030,0
677,100958,90958,0
678,11342,1342,1
679,21665,11665,0
680,22605,12605,0
681,35191,25191,0
682,83531,73531,0
683,44964,34964,0
684,63364,53364,0
685,12515,2515,1
686,35359,25359,0
687,69606,59606,0
688,46867,36867,0
689,46822,36822,0
690,23820,13820,0
691,34536,24536,0
692,88313,78313,0
693,89693,79693,0
694,95207,85207,0
695,91019,81019,0
696,88911,78911,0
697,40335,30335,0
698,64308,54308,0
699,36101,26101,0
700,86430,76430,0
701,19922,9922,1
702,68685,58685,0
703,39294,29294,0
704,46641,36641,0
705,33910,23910,0
706,50113,40113,0
707,62410,52410,0
708,79141,69141,0
709,23250,13250,0
710,97690,87690,0
711,60546,50546,0
712,32700,22700,0
713,46729,36729,0
714,101559,91559,0
715,108609,98609,0
716,86481,76481,0
717,69720,59720,0
718,20503,10503,0
719,73976,63976,0
720,41766,31766,0
721,41759,31759,0
722,90007,80007,0
723,62798,52798,0
724,81882,71882,0
725,24074,14074,0
726,31859,21859,0
727,58648,48648,0
728,84182,74182,0
729,50299,40299,0
730,100425,90425,0
731,100785,90785,0
732,105542,95542,0
733,29846,19846,0
734,54683,44683,0
735,70390,60390,0
736,10853,853,1
737,37897,27897,0
738,65938,55938,0
739,96416,86416,0
740,43089,33089,0
741,90837,80837,0
742,10624,624,1
743,33247,23247,0
744,25181,15181,0
745,87293,77293,0
746,82878,72878,0
747,68144,58144,0
748,100933,90933,0
749,32938,22938,0
750,90580,80580,0
751,41467,31467,0
752,12252,2252,1
753,91480,81480,0
754,49207,39207,0
755,38955,28955,0
756,82658,72658,0
757,105665,95665,0
758,59020,49020,0
759,18026,8026,1
760,27954,17954,0
761,94564,84564,0
762,46347,36347,0
763,19449,9449,0
764,20759,10759,0
765,47026,37026,0
766,84446,74446,0
767,100521,90521,0
768,46014,36014,0
769,89301,79301,0
770,23657,13657,0
771,107321,97321,0
772,108710,98710,0
773,51613,41613,0
774,38980,28980,0
775,77388,67388,0
776,35188,25188,0
777,55879,45879,0
778,45636,35636,0
779,69990,59990,0
780,71203,61203,0
781,38188,28188,0
782,73432,63432,0
783,64963,54963,0
784,79129,69129,0
785,94820,84820,0
786,67630,57630,0
787,37300,27300,0
788,95509,85509,0
789,108822,98822,0
790,37237,27237,0
791,91255,81255,0
792,50373,40373,0
793,53277,43277,0
794,27838,17838,0
795,107153,97153,0
796,37395,27395,0
797,29400,19400,0
798,33692,23692,0
799,85227,75227,0
800,99103,89103,0
801,97518,87518,0
802,38218,28218,0
803,21447,11447,0
804,81384,71384,0
805,20315,10315,0
806,37931,27931,0
807,82813,72813,0
808,99396,89396,0
809,15324,5324,1
810,45389,35389,0
811,96502,86502,0
812,10640,640,1
813,65299,55299,0
814,93287,83287,0
815,15780,5780,1
816,95297,85297,0
817,76376,66376,0
818,86977,76977,0
819,43516,33516,0
820,31512,21512,0
821,101212,91212,0
822,103219,93219,0
823,61329,51329,0
824,21555,11555,1
825,50810,40810,0
826,75398,65398,0
827,105486,95486,0
828,36289,26289,0
829,19485,9485,0
830,27798,17798,0
831,86416,76416,0
832,107598,97598,0
833,82952,72952,0
834,109049,99049,0
835,12894,2894,1
836,60572,50572,0
837,20358,10358,1
838,12697,2697,1
839,74021,64021,0
840,90770,80770,0
841,77647,67647,0
842,53725,43725,0
843,89044,79044,0
844,82542,72542,0
845,21683,11683,0
846,70214,60214,0
847,85361,75361,0
848,52887,42887,0
849,107814,97814,0
850,57045,47045,0
851,26231,16231,0
852,22094,12094,0
853,92008,82008,0
854,90282,80282,0
855,77165,67165,0
856,38082,28082,0
857,24496,14496,0
858,101319,91319,0
859,61699,51699,0
860,102626,92626,0
861,44852,34852,0
862,72146,62146,0
863,72459,62459,0
864,90541,80541,0
865,28535,18535,0
866,106874,96874,0
867,83314,73314,0
868,66725,56725,0
869,60944,50944,0
870,45777,35777,0
871,33306,23306,0
872,59554,49554,0
873,33459,23459,0
874,69208,59208,0
875,107637,97637,0
876,26787,16787,0
877,20447,10447,0
878,85976,75976,0
879,37408,27408,0
880,62912,52912,0
881,63107,53107,0
882,30444,20444,0
883,107962,97962,0
884,47003,37003,0
885,31565,21565,0
886,34301,24301,0
887,17407,7407,1
888,50164,40164,0
889,71857,61857,0
890,94437,84437,0
891,93317,83317,0
892,38652,28652,0
893,102098,92098,0
894,19764,9764,0
895,68818,58818,0
896,83041,73041,0
897,99600,89600,0
898,62737,52737,0
899,79288,69288,0
900,71176,61176,0
901,25902,15902,0
902,66136,56136,0
903,31567,21567,0
904,31128,21128,0
905,96190,86190,0
906,31394,21394,0
907,28749,18749,0
908,41235,31235,0
909,12908,2908,1
910,87042,77042,0
911,34276,24276,0
912,61824,51824,0
913,67748,57748,0
914,48684,38684,0
915,49592,39592,0
916,66979,56979,0
917,99393,89393,0
918,19568,9568,0
919,18363,8363,1
920,20367,10367,1
921,18163,8163,1
922,58052,48052,0
923,30983,20983,0
924,14642,4642,1
925,15179,5179,1
926,14335,4335,1
927,101016,91016,0
928,54126,44126,0
929,81478,71478,0
930,72130,62130,0
931,92259,82259,0
932,52583,42583,0
933,46868,36868,0
934,58129,48129,0
935,14295,4295,1
936,93752,83752,0
937,86596,76596,0
938,67167,57167,0
939,45071,35071,0
940,57856,47856,0
941,84622,74622,0
942,37640,27640,0
943,22864,12864,0
944,59770,49770,0
945,63644,53644,0
946,61431,51431,0
947,16005,6005,1
948,21195,11195,0
949,25365,15365,0
950,77448,67448,0
951,93429,83429,0
952,55701,45701,0
953,97064,87064,0
954,30952,20952,0
955,17854,7854,1
956,23880,13880,0
957,62770,52770,0
958,54168,44168,0
959,39088,29088,0
960,17079,7079,1
961,18157,8157,1
962,62961,52961,0
963,63368,53368,0
964,54472,44472,0
965,106421,96421,0
966,65217,55217,0
967,31719,21719,0
968,28709,18709,0
969,101271,91271,0
970,40147,30147,0
971,88975,78975,0
972,57296,47296,0
973,105816,95816,0
974,60909,50909,0
975,63962,53962,0
976,15764,5764,1
977,53535,43535,0
978,35251,25251,0
979,24438,14438,0
980,65878,55878,0
981,13696,3696,1
982,55753,45753,0
983,34881,24881,0
984,38570,28570,0
985,33318,23318,0
986,35253,25253,0
987,18045,8045,1
988,57666,47666,0
989,29052,19052,0
990,96931,86931,0
991,32496,22496,0
992,90433,80433,0
993,52313,42313,0
994,47810,37810,0
995,38138,28138,0
996,85678,75678,0
997,107334,97334,0
998,66123,56123,0
999,103988,93988,0
1000,10212,212,1
-----
